Album_ID,Album_Name,Album_Artists,Album_Songs,Album_Song_IDs
4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Twista', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['Intro', ""We Don't Care"", 'Graduation Day', 'All Falls Down', ""I'll Fly Away"", 'Spaceship', 'Jesus Walks', 'Never Let Me Down', 'Get Em High', 'Workout Plan', 'The New Workout Plan', 'Slow Jamz', 'Breathe In Breathe Out', 'School Spirit Skit 1', 'School Spirit', 'School Spirit Skit 2', 'Lil Jimmy Skit', 'Two Words', 'Through The Wire', 'Family Business', 'Last Call']","['7lIr3vVhpDkU5mQEDcnA0S', '0IW0qaeyxL5Et4UG2MrJKB', '7wL7Lb8Q3aYyq6gmRL0PZq', '5SkRLpaGtvYPhw02vZhQQ9', '6MgGapP3EPFm9kYUvYBTZR', '1ko2NuvWlQdxtNRc8QQzmT', '5g1vtHqi9uV7xtYeCcFOBx', '34j4OxJxKznBs88cjSL2j9', '5b2FFKC64kxqcfaFnIZxoM', '2a1JSfTePKhysdIif2bzut', '1Vp4St7JcXaUoJcIahtf3L', '3A4cpTBPaIQdtPFb5JxtaX', '4KFY4EEv9CN6ivrzD6vEvg', '25mwJPzWVmS2yronBNQJF1', '1th3G3okofWlvGWAAR7Y4V', '5MAY7XyW322jMwLDtBQgsZ', '4BhwlQ9mTwhFGXpQvP9JTV', '62wtttQzoIA9HnNmGVd9Yq', '4mmkhcEm1Ljy1U9nwtsxUo', '5DBmXF7QO43Cuy9yqva116', '7iOhWWYjhhQiXzF4o4HhXN']"
2Ek1q2haOnxVqhvVKqMvJe,ye,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['I Thought About Killing You', 'Yikes', 'All Mine', ""Wouldn't Leave"", 'No Mistakes', 'Ghost Town', 'Violent Crimes']","['0yhxBvedRdGxsPZHJNI4VA', '1qsHYUd2c1wFGcn7e63QmG', '3U21A07gAloCc4P7J8rxcn', '1nGoy0cEj0extAwXYNYTWd', '35KV2Nuib6jPMVN00O8iba', '7vgTNTaEz3CsBZ1N4YQalM', '3s7MCdXyWmwjdcWh7GWXas']"
5ll74bqtkcXlKE7wwkMq4g,Late Registration,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['Wake Up Mr. West', ""Heard 'Em Say"", 'Touch The Sky', 'Gold Digger', 'Skit #1', 'Drive Slow', 'My Way Home', 'Crack Music', 'Roses', 'Bring Me Down', 'Addiction', 'Skit #2', 'Diamonds From Sierra Leone - Remix', 'We Major', 'Skit #3', 'Hey Mama', 'Celebration', 'Skit #4', 'Gone', 'Diamonds From Sierra Leone - Bonus Track', 'Late']","['62KeM7jbmYvzT5FycdiQeS', '6yIjtVtnOBeC8SwdVHzAuF', '2dxjKgT0li4qBI3QwuN9Ih', '1PS1QMdUqOal0ai3Gt7sDQ', '164al00XRSLWG6h4hc12bD', '6vB49BJ70zBpDrrAPwdaB8', '0TzIHqhAbvYR6qJKrMMFlk', '4fRTe59xEeNHT4uyAGsV27', '2DHNCWZYmVr1Lv08q5b0kB', '25K9cWrxNv991UYiOzBJqR', '5VzeI5JM2y9t21JwrWAnkH', '466XcSgGAiQxcDrcV0yoMP', '34KUIBsIUiPV7oCIzSdDAU', '46fk9wjYcPm0sgym2b7EEE', '2Xn5DIyAba7Fgyky3gU3rA', '46OFHBw45fNi7QNjSetITR', '7jAxGkXU58FwNMjqoMahn7', '3zXhvJaLpxefYIxBE0cnB0', '5RjbFGeWVsCpw8EcE8OrvZ', '4R5bSS8yoCl2czeWLr61aO', '1mFHMzbaECWFaPfoePoEYl']"
0OcMap99vLEeGkBCfCwRwS,Watch The Throne,"['JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z', 'JAY-Z']","['No Church In The Wild', 'Lift Off', 'Ni**as In Paris', 'Otis', 'Gotta Have It', 'New Day', ""That's My Bitch"", 'Welcome To The Jungle', 'Who Gon Stop Me', 'Murder To Excellence', 'Made In America', 'Why I Love You']","['7r6PigmGzlB3YPB7wvBBbi', '4TRUsIZw92IhJjAtxtiC4e', '1auxYwYrFRqZP7t3s7w4um', '14I61w6cyYUHiV2n28IYdP', '2aqe2NgAwmMlPgtf1MnGoy', '0x367gcUm6nsEoMXXFfEMy', '1BMzxGds8WSK39p4y432fl', '0y0imMk6KsO90MaHG4MVAl', '22ngk2DRBy7audIugfYDKd', '3Gjc2FE6BEMMHURUjlMXvX', '0qM9UF4CbazQ5xa8PCTopE', '4bDPr2VAjcfgUDmN9dGOC3']"
3WFTGIO6E3Xh4paEOBY9OU,808s & Heartbreak,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['Say You Will', 'Welcome To Heartbreak', 'Heartless', 'Amazing', 'Love Lockdown', 'Paranoid', 'RoboCop', 'Street Lights', 'Bad News', 'See You In My Nightmares', 'Coldest Winter', 'Pinocchio Story']","['5e5MKPtJuFb8NaeSEyV5gD', '3F18I7LhWKxlf1PytSoTBH', '4EWCNWgDS8707fNSZ1oaA5', '0m3Ze0cy8qBHSsV2exAfCw', '1kxeWHF9PrCVZHvVskv8lg', '0w2piYWj1F2bzUftzGJgK9', '02LAK7qT1wya0klSeNO96f', '6j8gTlbhj9KJSeypNcNAS9', '1nNPoG2hygEvrFGlHdhvJ9', '5zuoz1NBnpoHK6g5sbEH8F', '2RRFTLIglxHgAYQzsSLI4Y', '6giHsGo1eSYZSXKdNwTC62']"
7D2NdGvBHIavgLhmcwhluK,Yeezus,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['On Sight', 'Black Skinhead', 'I Am A God', 'New Slaves', 'Hold My Liquor', ""I'm In It"", 'Blood On The Leaves', 'Guilt Trip', 'Send It Up', 'Bound 2']","['1gqkRc9WtOpnGIqxf2Hvzr', '722tgOgdIbNe3BEyLnejw4', '0HMCdlOPJkAGlB0MlSWIcO', '4cAgkb0ifwn0FSHGXnr4F6', '5nIu0VwPOsjkF61zfevLKh', '52NmkyHsGsHGb1UX8fTkMg', '42GcjriRK6srwHkfbkBqVl', '5nPOM0nFRAJ3XI8xCxNAzO', '3RKblQNJs8HPvWBgXmq6nn', '3sNVsP50132BTNlImLx70i']"
6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,"['KIDS SEE GHOSTS', 'KIDS SEE GHOSTS', 'KIDS SEE GHOSTS', 'KIDS SEE GHOSTS', 'KIDS SEE GHOSTS', 'KIDS SEE GHOSTS', 'KIDS SEE GHOSTS']","['Feel The Love', 'Fire', '4th Dimension', 'Freeee (Ghost Town Pt. 2)', 'Reborn', 'Kids See Ghosts', 'Cudi Montage']","['3aUFrxO1B8EW63QchEl3wX', '7oHkit3F3vimtsBbnZkU0G', '6JyEh4kl9DLwmSAoNDRn5b', '7GRTrWsP3yo2Fx8umJfA1X', '4RVbK6cV0VqWdpCDcx3hiT', '2I3dW2dCBZAJGj5X21E53k', '4kUZvXB3LC3an3HX6h0s17']"
0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,"['Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West', 'Kanye West']","['Every Hour', 'Selah', 'Follow God', 'Closed On Sunday', 'On God', 'Everything We Need', 'Water', 'God Is', 'Hands On', 'Use This Gospel', 'Jesus Is Lord']","['1WnqWQcWcuQbVzgE7ecfCY', '39JRmdKFka1Oe09FoOCPI4', '2QpGZOhTCHHiKmpSO9FW4h', '3JWiDGQX2eTlFvKj3Yssj3', '2SasoXZyv82yYgHiVOvxQn', '24bnCCysWnbNRNUT4LpHcP', '454Epa1vrCGFddHXKyC1kb', '6xRWoYwfwIKnT8bQGzKbxR', '7r6aR2f57resC5r93LwMfK', '0oPOuDmmkVp3h6puekhs6P', '7sBgFMWqDWQgrsNSpIBoe8']"
4X8hAqIWpQyQks2yRhyqs4,Born To Die,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Born To Die', 'Off To The Races', 'Blue Jeans', 'Video Games', 'Diet Mountain Dew', 'National Anthem', 'Dark Paradise', 'Radio', 'Carmen', 'Million Dollar Man', 'Summertime Sadness', 'This Is What Makes Us Girls', 'Born To Die - Woodkid & The Shoes Remix']","['3eRZZ4d2RJSqFKzP7tSdFE', '7grzMnF1FHponm2aJBWj8E', '4jZWeEaLCnwYtLnVEN6BYV', '5by7gtiDrxe4n2qQQunL8S', '20Dr6PsU4KweNgqDw7Vo0I', '00K2YLugNIEG4zCPoQVegm', '0rbuGVyW18IpX0bhA3P4Oh', '45dAw6GXEsogcDF3NUgj3O', '0LKYAQdeUDxqqL4O6qUzsD', '4Pge690iRvDMtMqXqThmPs', '4cKtn8Shw999egpwBmWQmp', '3ZYt97JWngJExm368cOrYc', '3lWdN5LJV67EwGuzJeNHsj']"
1JnjcAIKQ9TSJFVFierTB8,Paradise,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Ride', 'American', 'Cola', 'Body Electric', 'Blue Velvet', 'Gods & Monsters', 'Yayo', 'Bel Air']","['7EWgsXKCJPlsJSbd5eCQOi', '0Tem3UhyVIYeKDUcSN0E3j', '7lw75abPmYJYU6OOVcERmW', '60O1EephBu97s1fIbqUpfn', '0B4AIlB1jjT9l6QjKCdSLG', '1wa25BuCtMePIYgf8sHkgY', '6EfNun62AXVq3on5hqKEWu', '1OI3ZMcABE1U7hnhf9BENL']"
1ORxRsK3MrSLvh7VQTF01F,Ultraviolence (Deluxe),"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Cruel World', 'Ultraviolence', 'Shades Of Cool', 'Brooklyn Baby', 'West Coast', 'Sad Girl', 'Pretty When You Cry', 'Money Power Glory', 'Fucked My Way Up To The Top', 'Old Money', 'The Other Woman', 'Black Beauty', 'Guns And Roses', 'Florida Kilos']","['6ayKgleoMF26lvU1Z7wVm7', '1y3r6RXiJZNBV1EI0NggpS', '4VSg5K1hnbmIg4PwRdY6wV', '1NZs6n6hl8UuMaX0UC0YTz', '5Y6nVaayzitvsD5F7nr3DV', '11MyiSGZSYSmhhqwGUTtAq', '6PnluwP0fjGnpIBsqTdUTq', '7Ms58r8G6Y0r1XLtpwoGxN', '70Laus6ozJIHDpfTtUSmAZ', '6IfPyMb0Sxptpx6jBUATOS', '1KuVEZR4xuQVNr1KkanAV4', '63hHlajVLQnlFMAqSyePxO', '0vfPEfQk0ZCHExTZ007Ryr', '0iQPnK3bi7O27c5T2HBTdr']"
2DpEBrjCur1ythIZ10gJWw,Honeymoon,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Honeymoon', 'Music To Watch Boys To', 'Terrence Loves You', 'God Knows I Tried', 'High By The Beach', 'Freak', 'Art Deco', 'Burnt Norton - Interlude', 'Religion', 'Salvatore', 'The Blackest Day', '24', 'Swan Song', ""Don't Let Me Be Misunderstood""]","['4X5zaUdlRhvBWYnyQIKmH8', '34rRFl0bz9PocxWuO2ca5J', '44JxL1qNXXQYniZ5T3MUs9', '5R65WfxdtxpTNSIloTfIdM', '7g3htkaLz4ETFn0cifwM3y', '3sYDVtqO35oRSOIMx7dOqR', '5jqNQZBwbZWQXPWfo0ygZF', '14Oj2lH9MMI761zeGgnsyR', '1Yh4lOCbcskjSfYPDnn7EW', '21qg0IBZf8R12qHd9A3AA4', '45pI8224KKX9Gx5fiyvEAh', '302ZEWd1TDXvA4PLz0UQhj', '1DYRRZ5rSlc1PopnB7azLZ', '0iq0P0HYtpChhUNH5KuqQK']"
7xYiTrbTL57QO0bb4hXIKo,Lust For Life,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Love', 'Lust For Life (with The Weeknd)', '13 Beaches', 'Cherry', 'White Mustang', 'Summer Bummer (feat. A$AP Rocky & Playboi Carti)', 'Groupie Love (feat. A$AP Rocky)', 'In My Feelings', 'Coachella - Woodstock In My Mind', 'God Bless America - And All The Beautiful Women In It', 'When The World Was At War We Kept Dancing', 'Beautiful People Beautiful Problems (feat. Stevie Nicks)', 'Tomorrow Never Came (feat. Sean Ono Lennon)', 'Heroin', 'Change', 'Get Free']","['2Kerz9H9IejzeIpjhDJoYG', '0mt02gJ425Xjm7c3jYkOBn', '3ZKRAzNAsiJrBGUM2BX9av', '1Ym6aMuT5bliaZMC67AmPp', '6eygbzyL6hY8jFQTARDuo9', '5QqyRUZeBE04yJxsD1OC0I', '03hqMhmCZiNKMSPmVabPLP', '269xqcgGTN9PlivhUkOLhX', '5UPHeuDP0AnG830Yf3bJJD', '7nns9KjsadA1Cx7as2eGNG', '0dssTLrqY79Klk6jx2RXCj', '3O7p9Itz8PXUoAjD2vmuM6', '6VZwnDUMkAZs36g6v9MVQX', '7lSdUlVf8k6kxklKkskb1m', '3fx5ozORvvTGnSnOhUqrgj', '761QvVHTibYjEi2r6A4g4Q']"
5XpEKORZ4y6OrCZSKsi46A,Norman Fucking Rockwell!,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Norman fucking Rockwell', 'Mariners Apartment Complex', 'Venice Bitch', 'Fuck it I love you', ""Doin' Time"", 'Love song', 'Cinnamon Girl', 'How to disappear', 'California', 'The Next Best American Record', 'The greatest', 'Bartender', 'Happiness is a butterfly', 'hope is a dangerous thing for a woman like me to have - but I have it']","['3RIgHHpnFKj5Rni1shokDj', '6OG05bPAwUuV3OMvy2Vy1P', '3hwQhakFwm9soLEBnSDH17', '7MtVPRGtZl6rPjMfLoI3Lh', '0Oqc0kKFsQ6MhFOLBNZIGX', '5tyMJlMqaggzvuX7TtlrTe', '2mdEsXPu8ZmkHRRtAdC09e', '4qUtC2BwFC154Ha8YQRrkk', '7oTE1KmtU2ml9zBhv9Reao', '7vRfxLcDDwgYW2WTrtEgUV', '6ERZ30cRjVWGtVLhczX9aL', '5USsRaiqL1RNKRm1fTJ3JM', '3lG6OtGDsYAOALxEmubQQm', '0fB77VOZ2FkQeKLv1DuEwp']"
6QeosPQpJckkW0Obir5RT8,Chemtrails Over The Country Club,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['White Dress', 'Chemtrails Over The Country Club', 'Tulsa Jesus Freak', 'Let Me Love You Like A Woman', 'Wild At Heart', 'Dark But Just A Game', 'Not All Who Wander Are Lost', 'Yosemite', 'Breaking Up Slowly', 'Dance Till We Die', 'For Free']","['4Hl9rOqYomojCmxYfr25im', '7bPWdJgx8vek7S5i5yAtvG', '0hyImI8JaWONOrzKH7kJsC', '1gxdWpeOUBpvB908fiZs4D', '5RJot1fR8C90lLXzHtUqpo', '1dBBmAddRRIw6GwF7dPz6z', '0Z3JiHn6mhcObPmKhV9WRW', '3WIifw9lqdgSZpt9renBAg', '1hn1kCOG5dm1XgZYKpfaLR', '6TZitk9QD7531Jl1TT7TeH', '2lhfd0CF0dFlwRVH8NG8vv']"
2wwCc6fcyhp1tfY3J6Javr,Blue Banisters,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['Text Book', 'Blue Banisters', 'Arcadia', 'Interlude - The Trio', 'Black Bathing Suit', 'If You Lie Down With Me', 'Beautiful', 'Violets for Roses', 'Dealer', 'Thunder', 'Wildflower Wildfire', 'Nectar Of The Gods', 'Living Legend', 'Cherry Blossom', 'Sweet Carolina']","['4brdb8L2Cy3e9AN8IfV9l8', '4U9ACZETPOqGuJkWtjkjLF', '3EZTyh1wJEmreJH1aULPCj', '5rmIMPXAlfidbd9f2AfwlQ', '2LQGoKFKkZ9yk3UeYFj2xo', '1RPsOAaHaRu8JlVdeaciuL', '5uPpzqixdzAMXprr4P5aT5', '5yrAkKml7mtzmPPbjB2qTC', '7iqQz931tn59mK6IZ3knRx', '4y9vLiQ9mQb6XNEtc4K6ou', '7fvTXmlzhOUE7WUD6aJC4N', '3qydJy5jc1UslvHkm3Hrve', '6pZ9Nj3vzj1RW4ZkR9GcQ9', '6bGevdEVEoEbLK72WFfIYR', '1Hezl8gsPpfK3N2by41Wxb']"
5HOHne1wzItQlIYmLXLYfZ,Did you know that there's a tunnel under Ocean Blvd,"['Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey', 'Lana Del Rey']","['The Grants', ""Did you know that there's a tunnel under Ocean Blvd"", 'Sweet', 'A&W', 'Judah Smith Interlude', 'Candy Necklace (feat. Jon Batiste)', 'Jon Batiste Interlude', 'Kintsugi', 'Fingertips', 'Paris, Texas (feat. SYML)', ""Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY)"", 'Let The Light In (feat. Father John Misty)', 'Margaret (feat. Bleachers)', 'Fishtail', 'Peppers (feat. Tommy Genesis)', 'Taco Truck x VB']","['3KbOflJ5JqHWtmco4PiO3h', '0HEzuLLojblUOaUSdmJ9gl', '6x8g6DxglrzCSwKhv2Q1ee', '5nW4z3pfZgJAJ2QTCz9AIE', '4fFqFgMDP9lY8tqEoArFGq', '3MlEryrxCKZkcfX18ZLX96', '2JFVBojvTHpSZLoyowuZys', '4VL310GGX3b2ixL3sV0Je8', '1BUckPDAi8NYfLN7EiQcQA', '0Oqxt6JixieLHbwMfnJGWO', '55LnC7VuUvayQ3fW0CvDL6', '4qG7hWhljsqqENL5PaLA2z', '1o82DwNisONAd2mu1RcGE6', '4Cg9XRHLP3s5ZiQaIdL4zW', '2Rlso2ZNV0PaWwUYeeBYxx', '79wgotDiVZml9PiTtNtYBA']"
392p3shh2jkxUxY2VHvlH8,channel ORANGE,"['Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean']","['Start', 'Thinkin Bout You', 'Fertilizer', 'Sierra Leone', 'Sweet Life', 'Not Just Money', 'Super Rich Kids', 'Pilot Jones', 'Crack Rock', 'Pyramids', 'Lost', 'White', 'Monks', 'Bad Religion', 'Pink Matter', 'Forrest Gump', 'End']","['0GAE689kVy7sFT2QWZH1Xa', '7DfFc7a6Rwfi3YQMRbDMau', '6jypaMkKsoc5npsVzxhksl', '1HwbgJAU9PZ7YbzKgVgoIF', '6MEDfjHxnVNcYmHe3mM6L2', '3iW3y326xuRpNVXzOMBZy5', '0725YWm6Z0TpZ6wrNk64Eb', '2ohegz9maxzroKBu9YhcCM', '5lcyIeEfwZTs8Ajw3kdF7P', '4QhWbupniDd44EDtnh2bFJ', '3GZD6HmiNUhxXYf8Gch723', '1VMdwVq0yaTc4DeqSCi7DO', '0msrDPXxZpts4FRnoX0bFr', '2pMPWE7PJH1PizfgGRMnR9', '1fOkmYW3ZFkkjIdOZSf596', '4YZbVct8l9MnAVIROnLQdx', '05tFLPSXJ1BbqIXy4Jeqfh']"
3mH6qwIy9crq0I9YQbOuDf,Blonde,"['Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean', 'Frank Ocean']","['Nikes', 'Ivy', 'Pink + White', 'Be Yourself', 'Solo', 'Skyline To', 'Self Control', 'Good Guy', 'Nights', 'Solo (Reprise)', 'Pretty Sweet', 'Facebook Story', 'Close To You', 'White Ferrari', 'Seigfried', 'Godspeed', 'Futura Free']","['19YKaevk2bce4odJkP5L22', '2ZWlPOoWh0626oTaHrnl2a', '3xKsf9qdS1CyvXSMEid6g8', '1IdZvb2XK8NmsovQlV6CPn', '35xSkNIXi504fcEwz9USRB', '4xR3MAscflQ262kMeiKshQ', '5GUYJTQap5F3RDQiCOJhrS', '2JUqYobT8NvARdPmc4ES2x', '7eqoqGkKwgOaWNNHx90uEZ', '2qtoRFCOEL1gRn5q9DJC7F', '17yrCsl1Ai6CZLBmGj6d6p', '73D5hBkiVZkopZrmBZTBWf', '1VZLEW5ZfcAbKZ94XQiSZF', '2LMkwUfqC6S6s6qDVlEuzV', '1BViPjTT585XAhkUUrkts0', '34xTFwjPQ1dC6uJmleno7x', '5k8LB57xOq8UUNVaKWSqrf']"
6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Luther Vandross', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['Crazy In Love (feat. JAY-Z)', 'Naughty Girl', 'Baby Boy (feat. Sean Paul)', 'Hip Hop Star (feat. Big Boi & Sleepy Brown)', 'Be With You', 'Me, Myself and I', 'Yes', 'Signs (feat. Missy Elliott)', 'Speechless', ""That's How You Like It (feat. JAY-Z)"", 'The Closer I Get to You (feat. Beyoncé Knowles)', 'Dangerously In Love', 'Beyoncé Interlude', 'Gift from Virgo', 'Daddy']","['5IVuqXILoxVWvWEPm82Jxr', '0YGQ3hZcRLC5YX7o0hdmHg', '4WY3HyGXsWqjFRCVD6gnTe', '5cl6rJmigUbx6cNrA3nV8z', '1qgNiHh7QoSgzoFZEPwPNm', '6XsT5UGfpaFeHQf5LRIy4W', '3m9641nehhPSAIEODgBqaW', '3goUufQotOykzA3zLkPNyb', '3V5I90jseccXcK4MGC1gqr', '68JTZDIYLoUwW4ibQZrM1X', '5vagrguhKusDNKj179pu8R', '0KFuXEdOp5QfIfxHR6TJSm', '1cfE96qcUYYaSxz1S6Qh6i', '6aa0HmJb38PLZw6Fc7BMId', '5pv5vddJx34hzRT9wI0wK2']"
77eZ5eMEh3U0KWricrbevO,B'Day,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['Deja Vu (feat. JAY-Z)', 'Get Me Bodied', 'Suga Mama', 'Upgrade U (feat. JAY-Z)', 'Ring The Alarm', 'Kitty Kat', 'Freakum Dress', 'Green Light', 'Irreplaceable', 'Resentment', 'Check On It (feat. Bun B & Slim Thug)']","['2MAyGB3UgAbbT1Fjc7b7aA', '6fmeXejj4CNkAQ78yao7oE', '7hrrhtzmyTcULmNlYlcxJO', '6V1nOgkrGmr6Wx1x4RQ6Bc', '63THThIOBNIl93zs8JuAfk', '5UhR5ud9gS6n0PgzsjZmQd', '3IAyQMTYOsspp9p1htFSak', '5fJZwKCPUicgfqkmh1R8ES', '1G7DcLzPnopdZjLkev0K4e', '7zt3bDTgxn03ZfV9xHqOs5', '2RWxrpsFshOBFwRBRstUlQ']"
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,"['Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé', 'Beyoncé']","['If I Were a Boy', 'Halo', 'Disappear', 'Broken-Hearted Girl', 'Ave Maria', 'Smash Into You', 'Satellites', ""That's Why You're Beautiful"", 'Single Ladies (Put a Ring on It)', 'Radio', 'Diva', 'Sweet Dreams', 'Video Phone', 'Hello', 'Ego', 'Scared of Lonely']","['26NX1wPt1TRCH536yocd6i', '3ERa3mEeOnrh2Mc47qM6T1', '03LDjOt38LwvM9choMGGWU', '31acMiV67UgKn1ScFChFxo', '1j9HwUMSkRUeVFRWlHcFsy', '3vi85V6MSvFs0j720UxoAF', '2UBZCxvghc6M635BEKjHZe', '22yMWV37oR5GTuP6XMummO', '2ZBNclC5wm4GtiWaeh0DMx', '1l0LovwzqV3leLDHOz7zJ6', '5Ssv6DaKrW0HczVqx6zXdl', '1FKxKGONukVFXWVJxAKmlz', '53hNzjDClsnsdYpLIwqXvn', '3ID5lLzkh4uM8XPUuB2VKq', '6GcuA4J9ruyClBizBd4m5E', '5m3MMqREtffhno6KLdpnDI']"
